#,1月1日大事记
d/19910110.html,1991年-日本仙台高等法院判决政府阁僚等参拜靖国神社违反宪法
d/19880110.html,1988年-刘小光获第一届中国围棋名人战冠军
d/19850110.html,1985年-第六届全国人大常委会确定建立教师节
d/19840110.html,1984年-赵紫阳总理开始对美国进行正式访问
d/19810110.html,1981年-乌拉圭获“纪念世界杯足球赛50周年”金杯足球赛冠军
d/19810110m1.html,1981年-全国最佳运动员评选活动揭晓
d/19710110.html,1971年-法国著名时装设计师科科·夏奈尔去世
d/19660110.html,1966年-印巴签署 《塔什干宣言》
d/19650110.html,1965年-留尼汪岛上的居民欢度糖节
d/19640110.html,1964年-我国与突尼斯建立外交关系
d/19640110m1.html,1964年-巴拿马宣布与美国断交，要求归还巴拿马运河的所有权
d/19620110.html,1962年-南美秘鲁安卡什省瓦斯卡兰山冰崩
d/19590110.html,1959年-中国第一条输油管线建成并开始输油
d/19570110.html,1957年-麦克米伦接替艾登的英国首相职务
d/19550110.html,1955年-中国京剧院成立
d/19490110.html,1949年-淮海战役结束
d/19490110m1.html,1949年-蒋介石下令，中央银行将现金移往台湾
d/19460110.html,1946年-联合国大会第一届第一次会议在伦敦举行
d/19460110m1.html,1946年-“政协会议”否定国民党独裁统治
d/19430110.html,1943年-苏军对斯大林格勒被围德军发起最后总攻
d/19400110.html,1940年-二战期间英国实行食糖、黄油和熏肉配给
d/19380110.html,1938年-日本军队登陆青岛
d/19380110m1.html,1938年-美国计算机科学家高德纳出生
d/19230110.html,1923年-法国、比利时联军占领德国鲁尔地区
d/19210110.html,1921年-土耳其涅纽村战役，国民军击溃希腊军队的进攻
d/19200110.html,1920年-国际联盟成立
d/19140110.html,1914年-商务印书馆创办人夏瑞芳遇刺身亡
d/19140110m1.html,1914年-袁世凯宣布解散国会
d/19130110.html,1913年-西藏宣布独立，但未获中国政府承认
d/19080110.html,1908年-中国果树学家、园艺教育家孙云蔚出生
d/18700110.html,1870年-洛克菲勒创办标准石油
d/18630110.html,1863年-伦敦地铁第一段通车，这是世界上第一条地铁
d/18610110.html,1861年-佛罗里达州宣布退出合众国
d/18400110.html,1840年-罗兰·希尔改革邮政获得成功
d/18140110.html,1814年-清代诗人、史学家赵翼逝世
d/17780110.html,1778年-瑞典博物学家格奈逝世
d/17750110.html,1775年-俄罗斯农民起义领袖普加乔夫被处决
d/15730110.html,1573年-德国天文学家和医生西门·马里乌斯出生
d/14750110.html,1475年-瓦斯卢伊战役结束
d/13560110.html,1356年-卢森堡家族的查理四世在纽伦堡颁布了黄金诏书
d/9470110.html,947年-耶律德光进军开封，契丹灭后晋
d/90110.html,9年-西汉皇帝刘婴被废，王莽登基，新朝建立，西汉灭亡
http://m.lssdjt.com/,m.lssdjt.com
#,1月11日大事记
d/20140111.html,2014年-以色列总理沙龙病逝
d/20110111.html,2011年-中国歼20隐形战机首飞成功
d/20080111.html,2008年-首先登上珠穆朗玛峰的埃德蒙·希拉里爵士去世，享年88岁
d/19990111.html,1999年-接受活性人体细胞和牛胶原蛋白合成皮肤移植的第一例病人
d/19910111.html,1991年-首次墨西哥――中美洲首脑会议闭幕
d/19890111.html,1989年-斯里兰卡取消长达五年的紧急状态
d/19830111.html,1983年-赵紫阳总理访问坦桑尼亚
d/19820111.html,1982年-邓小平首次提出“一个国家，两种制度”的概念
d/19790111.html,1979年-给“四类分子”摘掉帽子
d/19740111.html,1974年-南越宣布对西沙群岛、南沙群岛拥有主权
d/19660111.html,1966年-英迪拉·甘地出任印度总理
d/19620111.html,1962年-中共召开“七千人大会”，纠正“大跃进”的错误
d/19620111m1.html,1962年-肯尼迪鼓吹进一步扩军
d/19580111.html,1958年-中共中央“南宁会议”召开
d/19570111.html,1957年-英国向也门南部发动侵略战争
d/19570111m1.html,1957年-毛泽东为刘胡兰烈士亲笔题词“生的伟大，死的光荣”
d/19470111.html,1947年-中央军委指示东北部队大量歼敌
d/19460111.html,1946年-阿尔巴尼亚人民共和国成立
d/19440111.html,1944年-罗斯福召开太平洋作战会议
d/19430111.html,1943年-中英中美签订新约废除在华治外法权
d/19420111.html,1942年-日军开始占领荷属东印度
d/19380111.html,1938年-《新华日报》创刊
d/19300111.html,1930年-海尔·塞拉西成为埃塞俄比亚新皇帝
d/19280111.html,1928年-英国小说家托马斯·哈代去世
d/19260111.html,1926年-张作霖宣布东三省独立
d/19250111.html,1925年-中国共产党第四次全国代表大会在上海召开
d/19220111.html,1922年-加拿大医生班廷博士首次使用胰岛素治疗糖尿病
d/19190111.html,1919年-苏俄人民委员会颁布余粮收集制法令
d/19190111m1.html,1919年-罗马尼亚并吞特兰西瓦尼亚
d/19170111.html,1917年-中国抚顺煤矿瓦斯爆炸，900余名矿工死亡
d/19140111.html,1914年-本世纪初女权运动迅速发展
d/19030111.html,1903年-伟大的国际主义战士罗生特诞辰
d/18850111.html,1885年-中日友好先驱者之一内山完造诞辰
d/18850111m1.html,1885年-美国女权运动领袖爱莉丝·保罗出生
d/18790111.html,1879年-英国祖鲁战争爆发
d/18680111.html,1868年-蔡元培诞辰
d/18510111.html,1851年-太平天国金田起义
d/17870111.html,1787年-天王星的两颗卫星被发现
d/17570111.html,1757年-美国经济学家汉密尔顿诞辰
d/15710111.html,1571年-奥地利贵族开始享有宗教自由
d/15690111.html,1569年-英格兰首次发行彩票
d/7050111.html,705年-教皇约翰六世逝世
d/5320111.html,532年-东罗马帝国的都城君士坦丁堡爆发尼卡起义
http://m.lssdjt.com/,m.lssdjt.com
#,1月12日大事记
